operator,offer_id,offer_name,category,data_gb,minutes,sms,validity_days,ussd_code,source_page,price_per_gb,price_per_minute,price_per_sms,price_bdt
Teletalk,TT-115,2.5 GB,Data,2.5,0.0,0.0,7.0,Unknown,Internet-offers,14.4,0.0,0.0,36.0
Teletalk,TT-116,16 GB,Data,16.0,0.0,0.0,7.0,Unknown,Internet-offers,10.38,0.0,0.0,166.0
Teletalk,TT-117,4 GB,Data,4.0,0.0,0.0,7.0,Unknown,Internet-offers,13.5,0.0,0.0,54.0
Teletalk,TT-118,20 GB,Data,20.0,0.0,0.0,7.0,Unknown,Internet-offers,9.55,0.0,0.0,191.0
Teletalk,TT-119,15 GB,Data,15.0,0.0,0.0,7.0,Unknown,Internet-offers,9.67,0.0,0.0,145.0
Teletalk,TT-120,5 GB,Data,5.0,0.0,0.0,30.0,Unknown,Internet-offers,16.0,0.0,0.0,80.0
Teletalk,TT-121,20 GB,Data,20.0,0.0,0.0,7.0,Unknown,Internet-offers,8.0,0.0,0.0,160.0
Teletalk,TT-122,32 GB,Data,32.0,0.0,0.0,3.0,Unknown,Internet-offers,6.25,0.0,0.0,200.0
Teletalk,TT-123,24 GB,Data,24.0,0.0,0.0,7.0,Unknown,Internet-offers,8.0,0.0,0.0,192.0
Teletalk,TT-124,256 MB,Data,0.25,0.0,0.0,30.0,Unknown,Internet-offers,196.0,0.0,0.0,49.0
Teletalk,TT-125,102 MB,Data,0.1,0.0,0.0,30.0,Unknown,Internet-offers,280.0,0.0,0.0,28.0
Teletalk,TT-126,51 MB,Data,0.05,0.0,0.0,30.0,Unknown,Internet-offers,260.0,0.0,0.0,13.0
Teletalk,TT-127,1024 MB,Data,1.0,0.0,0.0,730.0,Unknown,Internet-offers,183.0,0.0,0.0,183.0
Teletalk,TT-128,358 MB,Data,0.35,0.0,0.0,30.0,Unknown,Internet-offers,82.86,0.0,0.0,29.0
Teletalk,TT-129,614 MB,Data,0.6,0.0,0.0,7.0,Unknown,Internet-offers,51.67,0.0,0.0,31.0
Teletalk,TT-130,2.5 GB,Data,2.5,0.0,0.0,730.0,Unknown,Internet-offers,112.4,0.0,0.0,281.0
Teletalk,TT-131,1 GB,Data,1.0,0.0,0.0,30.0,Unknown,Internet-offers,69.0,0.0,0.0,69.0
Teletalk,TT-132,2 GB,Data,2.0,0.0,0.0,30.0,Unknown,Internet-offers,49.0,0.0,0.0,98.0
Teletalk,TT-133,6 GB,Data,6.0,0.0,0.0,30.0,Unknown,Internet-offers,39.67,0.0,0.0,238.0
Teletalk,TT-134,4 GB,Data,4.0,0.0,0.0,7.0,Unknown,Internet-offers,29.5,0.0,0.0,118.0
Teletalk,TT-135,1.5 GB,Data,1.5,0.0,0.0,30.0,Unknown,Internet-offers,52.0,0.0,0.0,78.0
Teletalk,TT-136,9 GB,Data,9.0,0.0,0.0,7.0,Unknown,Internet-offers,25.56,0.0,0.0,230.0
Teletalk,TT-137,7.5 GB,Data,7.5,0.0,0.0,30.0,Unknown,Internet-offers,38.67,0.0,0.0,290.0
Teletalk,TT-138,4.5 GB,Data,4.5,0.0,0.0,730.0,Unknown,Internet-offers,91.33,0.0,0.0,411.0
Teletalk,TT-139,2 GB,Data,2.0,0.0,0.0,30.0,Unknown,Internet-offers,48.0,0.0,0.0,96.0
Teletalk,TT-140,5 GB,Data,5.0,0.0,0.0,30.0,Unknown,Internet-offers,42.2,0.0,0.0,211.0
Teletalk,TT-141,6 GB,Data,6.0,0.0,0.0,7.0,Unknown,Internet-offers,26.5,0.0,0.0,159.0
Teletalk,TT-142,7.5 GB,Data,7.5,0.0,0.0,30.0,Unknown,Internet-offers,35.73,0.0,0.0,268.0
Teletalk,TT-143,4 GB,Data,4.0,0.0,0.0,30.0,Unknown,Internet-offers,38.5,0.0,0.0,154.0
Teletalk,TT-144,2.5 GB,Data,2.5,0.0,0.0,30.0,Unknown,Internet-offers,43.6,0.0,0.0,109.0
Teletalk,TT-145,25 GB,Data,25.0,0.0,0.0,7.0,Unknown,Internet-offers,13.24,0.0,0.0,331.0
Teletalk,TT-146,20 GB,Data,20.0,0.0,0.0,30.0,Unknown,Internet-offers,19.4,0.0,0.0,388.0
Teletalk,TT-147,7.5 GB,Data,7.5,0.0,0.0,30.0,Unknown,Internet-offers,23.73,0.0,0.0,178.0
Teletalk,TT-148,30 GB,Data,30.0,0.0,0.0,730.0,Unknown,Internet-offers,25.03,0.0,0.0,751.0
Teletalk,TT-149,38 GB,Data,38.0,0.0,0.0,30.0,Unknown,Internet-offers,14.45,0.0,0.0,549.0
Teletalk,TT-150,11 GB,Data,11.0,0.0,0.0,30.0,Unknown,Internet-offers,18.09,0.0,0.0,199.0
Teletalk,TT-151,45 GB,Data,45.0,0.0,0.0,30.0,Unknown,Internet-offers,11.76,0.0,0.0,529.0
Teletalk,TT-152,75 GB,Data,75.0,0.0,0.0,0.0,Unknown,Internet-offers,0.09,0.0,0.0,7.0
Teletalk,TT-153,22 GB,Data,22.0,0.0,0.0,30.0,Unknown,Internet-offers,12.68,0.0,0.0,279.0
Teletalk,TT-154,75 GB,Data,75.0,0.0,0.0,30.0,Unknown,Internet-offers,8.65,0.0,0.0,649.0
Teletalk,TT-155,70 GB,Data,70.0,0.0,0.0,30.0,Unknown,Internet-offers,8.84,0.0,0.0,619.0
Teletalk,TT-156,75 GB,Data,75.0,0.0,0.0,1.0,Unknown,Internet-offers,3.72,0.0,0.0,279.0
Teletalk,TT-157,1 GB,Data,1.0,0.0,0.0,1.0,Unknown,Internet-offers,18.0,0.0,0.0,18.0
Teletalk,TT-158,0.75 GB,Data,0.75,0.0,0.0,0.0,Unknown,Internet-offers,9.33,0.0,0.0,7.0
Teletalk,TT-159,3 GB,Data,3.0,0.0,0.0,1.0,Unknown,Internet-offers,13.33,0.0,0.0,40.0
Teletalk,TT-160,4 GB,Data,4.0,0.0,0.0,0.0,Unknown,Internet-offers,1.75,0.0,0.0,7.0
Teletalk,TT-161,3 GB,Data,3.0,0.0,0.0,1.0,Unknown,Internet-offers,12.67,0.0,0.0,38.0
Teletalk,TT-162,5 GB,Data,5.0,0.0,0.0,1.0,Unknown,Internet-offers,13.6,0.0,0.0,68.0
Teletalk,TT-163,2.5 GB,Data,2.5,0.0,0.0,3.0,Unknown,Internet-offers,12.8,0.0,0.0,32.0
Teletalk,TT-164,6.5 GB,Data,6.5,0.0,0.0,1.0,Unknown,Internet-offers,8.92,0.0,0.0,58.0
Teletalk,TT-165,1.5 GB,Data,1.5,0.0,0.0,3.0,Unknown,Internet-offers,16.0,0.0,0.0,24.0
Teletalk,TT-166,38 GB (unlimited validity),Data,38.0,0.0,0.0,730.0,Unknown,Internet-offers,10.5,0.0,0.0,399.0
Teletalk,TT-167,50 GB (unlimited validity),Data,50.0,0.0,0.0,730.0,Unknown,Internet-offers,9.68,0.0,0.0,484.0
Teletalk,TT-168,60 GB (unlimited validity),Data,60.0,0.0,0.0,730.0,Unknown,Internet-offers,10.27,0.0,0.0,616.0
Teletalk,TT-169,75 GB (unlimited validity),Data,75.0,0.0,0.0,1.0,Unknown,Internet-offers,2.04,0.0,0.0,153.0
Teletalk,TT-170,75 GB (unlimited validity),Data,75.0,0.0,0.0,3.0,Unknown,Internet-offers,2.68,0.0,0.0,201.0
Teletalk,TT-171,25 GB (unlimited validity),Data,25.0,0.0,0.0,730.0,Unknown,Internet-offers,12.12,0.0,0.0,303.0
Teletalk,TT-172,75 GB (unlimited validity),Data,75.0,0.0,0.0,30.0,Unknown,Internet-offers,4.51,0.0,0.0,338.0
Teletalk,TT-173,75 GB (unlimited validity),Data,75.0,0.0,0.0,1.0,Unknown,Internet-offers,0.87,0.0,0.0,65.0
Teletalk,TT-174,55 GB (unlimited validity),Data,55.0,0.0,0.0,30.0,Unknown,Internet-offers,4.62,0.0,0.0,254.0
Teletalk,TT-175,2 GB,Data,2.0,0.0,0.0,0.0,Unknown,Internet-offers,11.5,0.0,0.0,23.0
Teletalk,TT-176,0.75 GB,Data,0.75,0.0,0.0,1.0,Unknown,Internet-offers,14.67,0.0,0.0,11.0
Teletalk,TT-177,Weekend Offer,Data,1.0,0.0,0.0,0.0,Unknown,Internet-offers,16.0,0.0,0.0,16.0
Teletalk,TT-178,"Uninterrupted Data Offer (0.5GB Per Day, 15GB in 30 Days)",Data,15.0,0.0,0.0,30.0,Unknown,Internet-offers,10.53,0.0,0.0,158.0
Teletalk,TT-179,"Uninterrupted Data Offer (2GB Per Day, 60GB in 30 Days)",Data,60.0,0.0,0.0,30.0,Unknown,Internet-offers,8.5,0.0,0.0,510.0
Teletalk,TT-180,"Uninterrupted Data Offer (1.5GB Per Day, 45GB in 30 Days)",Data,45.0,0.0,0.0,30.0,Unknown,Internet-offers,8.91,0.0,0.0,401.0
Teletalk,TT-181,Unlimited Volume (24h),Unlimited,0.0,0.0,0.0,1.0,Unknown,Internet-offers,0.0,0.0,0.0,95.0
Teletalk,TT-182,Unlimited Volume (24h),Unlimited,0.0,0.0,0.0,1.0,Unknown,Internet-offers,0.0,0.0,0.0,80.0
Teletalk,TT-183,Unlimited Volume (24h),Unlimited,0.0,0.0,0.0,1.0,Unknown,Internet-offers,0.0,0.0,0.0,91.0
Teletalk,TT-184,Unlimited Volume (2h),Unlimited,0.0,0.0,0.0,0.0833,Unknown,Internet-offers,0.0,0.0,0.0,29.0
Teletalk,TT-185,3 GB+80 minute+30 SMS,Combo,3.0,80.0,30.0,7.0,Unknown,Internet-offers,36.33,1.36,3.63,109.0
Teletalk,TT-186,1 GB+30 minute+10 SMS,Combo,1.0,30.0,10.0,7.0,Unknown,Internet-offers,49.0,1.63,4.9,49.0
Teletalk,TT-187,0.75 GB+20 minute+10 SMS,Combo,0.75,20.0,10.0,7.0,Unknown,Internet-offers,38.67,1.45,2.9,29.0
Teletalk,TT-188,3 GB+80 minute+30 SMS,Combo,3.0,80.0,30.0,30.0,Unknown,Internet-offers,41.67,1.56,4.17,125.0
Teletalk,TT-189,2.5 GB+60 minute+20 SMS,Combo,2.5,60.0,20.0,30.0,Unknown,Internet-offers,42.0,1.75,5.25,105.0
Teletalk,TT-190,0.5 GB+10 minute+10 SMS,Combo,0.5,10.0,10.0,30.0,Unknown,Internet-offers,54.0,2.7,2.7,27.0
Teletalk,TT-191,2.5 GB+140 minute+100 SMS,Combo,2.5,140.0,100.0,7.0,Unknown,Internet-offers,44.4,0.79,1.11,111.0
Teletalk,TT-192,2 GB+110 minute+100 SMS,Combo,2.0,110.0,100.0,7.0,Unknown,Internet-offers,49.0,0.89,0.98,98.0
Teletalk,TT-193,1.5 GB+80 minute+80 SMS,Combo,1.5,80.0,80.0,30.0,Unknown,Internet-offers,73.33,1.38,1.38,110.0
Teletalk,TT-194,3 GB+160 minute+150 SMS,Combo,3.0,160.0,150.0,7.0,Unknown,Internet-offers,37.33,0.7,0.75,112.0
Teletalk,TT-195,1.5 GB+80 minute+80 SMS,Combo,1.5,80.0,80.0,30.0,Unknown,Internet-offers,60.0,1.12,1.12,90.0
Teletalk,TT-196,2 GB+110 minute+100 SMS,Combo,2.0,110.0,100.0,30.0,Unknown,Internet-offers,56.5,1.03,1.13,113.0
Teletalk,TT-197,2 GB+225 minute+200 SMS,Combo,2.0,225.0,200.0,7.0,Unknown,Internet-offers,68.5,0.61,0.69,137.0
Teletalk,TT-198,0.6 GB+80 minute+60 SMS,Combo,0.6,80.0,60.0,7.0,Unknown,Internet-offers,96.67,0.72,0.97,58.0
Teletalk,TT-199,1.5 GB+190 minute+150 SMS,Combo,1.5,190.0,150.0,7.0,Unknown,Internet-offers,78.67,0.62,0.79,118.0
Teletalk,TT-200,1.5 GB+190 minute+150 SMS,Combo,1.5,190.0,150.0,30.0,Unknown,Internet-offers,83.33,0.66,0.83,125.0
Teletalk,TT-201,3.5 GB+450 minute+350 SMS,Combo,3.5,450.0,350.0,30.0,Unknown,Internet-offers,76.29,0.59,0.76,267.0
Teletalk,TT-202,0.9 GB+110 minute+90 SMS,Combo,0.9,110.0,90.0,365.0,Unknown,Internet-offers,171.11,1.4,1.71,154.0
Teletalk,TT-203,12 GB+625 minute+100 SMS,Combo,12.0,625.0,100.0,7.0,Unknown,Internet-offers,30.92,0.59,3.71,371.0
Teletalk,TT-204,10 GB+500 minute+100 SMS,Combo,10.0,500.0,100.0,30.0,Unknown,Internet-offers,43.6,0.87,4.36,436.0
Teletalk,TT-205,2.5 GB+120 minute+20 SMS,Combo,2.5,120.0,20.0,7.0,Unknown,Internet-offers,38.0,0.79,4.75,95.0
Teletalk,TT-206,4 GB+190 minute+200 SMS,Combo,4.0,190.0,200.0,30.0,Unknown,Internet-offers,42.0,0.88,0.84,168.0
Teletalk,TT-207,15 GB+750 minute+500 SMS,Combo,15.0,750.0,500.0,365.0,Unknown,Internet-offers,50.07,1.0,1.5,751.0
Teletalk,TT-208,2.5 GB+120 minute+150 SMS,Combo,2.5,120.0,150.0,30.0,Unknown,Internet-offers,47.2,0.98,0.79,118.0
Teletalk,TT-209,5 GB+50 minute+20 SMS,Combo,5.0,50.0,20.0,365.0,Unknown,Internet-offers,45.6,4.56,11.4,228.0
Teletalk,TT-210,12 GB+120 minute+60 SMS,Combo,12.0,120.0,60.0,30.0,Unknown,Internet-offers,21.5,2.15,4.3,258.0
Teletalk,TT-211,25 GB+250 minute+100 SMS,Combo,25.0,250.0,100.0,30.0,Unknown,Internet-offers,18.72,1.87,4.68,468.0
Teletalk,TT-212,6 GB+1000 minute+60 SMS,Combo,6.0,1000.0,60.0,30.0,Unknown,Internet-offers,125.17,0.75,12.52,751.0
Teletalk,TT-213,1.5 GB+250 minute+20 SMS,Combo,1.5,250.0,20.0,7.0,Unknown,Internet-offers,120.0,0.72,9.0,180.0
Teletalk,TT-214,3 GB+525 minute+30 SMS,Combo,3.0,525.0,30.0,30.0,Unknown,Internet-offers,160.0,0.91,16.0,480.0
Teletalk,TT-215,2.5 GB+450 minute+20 SMS,Combo,2.5,450.0,20.0,30.0,Unknown,Internet-offers,116.4,0.65,14.55,291.0
Teletalk,TT-216,1.5 GB+250 minute+20 SMS,Combo,1.5,250.0,20.0,30.0,Unknown,Internet-offers,118.67,0.71,8.9,178.0
Teletalk,TT-217,6 GB+1000 minute+60 SMS,Combo,6.0,1000.0,60.0,30.0,Unknown,Internet-offers,101.5,0.61,10.15,609.0
Teletalk,TT-218,5 GB+180 minute+50 SMS,Combo,5.0,180.0,50.0,7.0,Unknown,Internet-offers,23.6,0.66,2.36,118.0
Teletalk,TT-219,15 GB+525 minute+150 SMS,Combo,15.0,525.0,150.0,30.0,Unknown,Internet-offers,29.73,0.85,2.97,446.0
Teletalk,TT-220,30 GB+1000 minute+300 SMS,Combo,30.0,1000.0,300.0,30.0,Unknown,Internet-offers,25.03,0.75,2.5,751.0
Teletalk,TT-221,15 GB+1000 minute+150 SMS,Combo,15.0,1000.0,150.0,7.0,Unknown,Internet-offers,49.2,0.74,4.92,738.0
Teletalk,TT-222,12 GB+1000 minute+100 SMS,Combo,12.0,1000.0,100.0,7.0,Unknown,Internet-offers,55.67,0.67,6.68,668.0
Teletalk,TT-223,4 GB+350 minute+40 SMS,Combo,4.0,350.0,40.0,7.0,Unknown,Internet-offers,59.5,0.68,5.95,238.0
Teletalk,TT-224,2.5 GB+225 minute+20 SMS,Combo,2.5,225.0,20.0,365.0,Unknown,Internet-offers,128.4,1.43,16.05,321.0
Teletalk,TT-225,6 GB+550 minute+60 SMS,Combo,6.0,550.0,60.0,30.0,Unknown,Internet-offers,63.0,0.69,6.3,378.0
Teletalk,TT-226,10 GB+900 minute+100 SMS,Combo,10.0,900.0,100.0,30.0,Unknown,Internet-offers,56.9,0.63,5.69,569.0
Teletalk,TT-227,9 GB+375 minute+250 SMS,Combo,9.0,375.0,250.0,30.0,Unknown,Internet-offers,36.11,0.87,1.3,325.0
Teletalk,TT-228,18 GB+750 minute+500 SMS,Combo,18.0,750.0,500.0,30.0,Unknown,Internet-offers,31.83,0.76,1.15,573.0
Teletalk,TT-229,36 GB+1000 minute+500 SMS,Combo,36.0,1000.0,500.0,30.0,Unknown,Internet-offers,20.86,0.75,1.5,751.0
Teletalk,TT-230,18 GB+400 minute+50SMS,Combo,18.0,400.0,50.0,30.0,Unknown,Internet-offers,17.78,0.8,6.4,320.0
Teletalk,TT-231,50 GB+1000 minute+150SMS,Combo,50.0,1000.0,150.0,30.0,Unknown,Internet-offers,15.02,0.75,5.01,751.0
Teletalk,TT-232,70 GB+1000 minute+200SMS,Combo,70.0,1000.0,200.0,30.0,Unknown,Internet-offers,10.73,0.75,3.75,751.0
Teletalk,TT-233,75GB+1000 minute+250SMS,Combo,75.0,1000.0,250.0,30.0,Unknown,Internet-offers,10.01,0.75,3.0,751.0
Teletalk,TT-234,75GB+1000 minute+300SMS,Combo,75.0,1000.0,300.0,30.0,Unknown,Internet-offers,10.01,0.75,2.5,751.0
Teletalk,TT-235,50GB+1000 minute+100SMS,Combo,50.0,1000.0,100.0,30.0,Unknown,Internet-offers,15.02,0.75,7.51,751.0
Teletalk,TT-236,75GB+1000 minute,Combo,75.0,1000.0,0.0,365.0,Unknown,Internet-offers,10.01,0.75,0.0,751.0
Teletalk,TT-237,60GB+1000 minute,Combo,60.0,1000.0,0.0,365.0,Unknown,Internet-offers,12.52,0.75,0.0,751.0
Teletalk,TT-238,25GB+500 minute,Combo,25.0,500.0,0.0,30.0,Unknown,Internet-offers,14.32,0.72,0.0,358.0
Teletalk,TT-239,Minute_Bundle_10 Min,Minute,0.0,10.0,0.0,3.0,Unknown,Internet-offers,0.0,0.8,0.0,8.0
Teletalk,TT-240,Minute_Bundle_70 Min,Minute,0.0,70.0,0.0,5.0,Unknown,Internet-offers,0.0,0.6,0.0,42.0
Teletalk,TT-241,Minute_Bundle_45 Min,Minute,0.0,45.0,0.0,5.0,Unknown,Internet-offers,0.0,0.67,0.0,30.0
Teletalk,TT-242,Minute_Bundle_130 Min,Minute,0.0,130.0,0.0,3.0,Unknown,Internet-offers,0.0,0.55,0.0,71.0
Teletalk,TT-243,Minute_Bundle_40 Min,Minute,0.0,40.0,0.0,5.0,Unknown,Internet-offers,0.0,0.78,0.0,31.0
Teletalk,TT-244,Minute_Bundle_110 Min,Minute,0.0,110.0,0.0,3.0,Unknown,Internet-offers,0.0,0.54,0.0,59.0
Teletalk,TT-245,Minute_Bundle_225 Min,Minute,0.0,225.0,0.0,3.0,Unknown,Internet-offers,0.0,0.53,0.0,119.0
Teletalk,TT-246,Minute_Bundle_60 Min,Minute,0.0,60.0,0.0,3.0,Unknown,Internet-offers,0.0,0.65,0.0,39.0
Teletalk,TT-247,Minute_Bundle_110 Min,Minute,0.0,110.0,0.0,5.0,Unknown,Internet-offers,0.0,0.72,0.0,79.0
Teletalk,TT-248,Minute_Bundle_110 Min,Minute,0.0,110.0,0.0,7.0,Unknown,Internet-offers,0.0,0.67,0.0,74.0
Teletalk,TT-249,Minute_Bundle_180 Min,Minute,0.0,180.0,0.0,7.0,Unknown,Internet-offers,0.0,0.63,0.0,113.0
Teletalk,TT-250,Minute_Bundle_70 Min,Minute,0.0,70.0,0.0,10.0,Unknown,Internet-offers,0.0,0.81,0.0,57.0
Teletalk,TT-251,Minute_Bundle_250 Min,Minute,0.0,250.0,0.0,10.0,Unknown,Internet-offers,0.0,0.48,0.0,121.0
Teletalk,TT-252,Minute_Bundle_725 Min,Minute,0.0,725.0,0.0,30.0,Unknown,Internet-offers,0.0,0.6,0.0,434.0
Teletalk,TT-253,Minute_Bundle_350 Min,Minute,0.0,350.0,0.0,30.0,Unknown,Internet-offers,0.0,0.7,0.0,244.0
Teletalk,TT-254,Minute_Bundle_50 Min,Minute,0.0,50.0,0.0,7.0,Unknown,Internet-offers,0.0,0.78,0.0,39.0
Teletalk,TT-255,Minute_Bundle_225 Min,Minute,0.0,225.0,0.0,5.0,Unknown,Internet-offers,0.0,0.53,0.0,119.0
Teletalk,TT-256,Minute_Bundle_325 Min,Minute,0.0,325.0,0.0,10.0,Unknown,Internet-offers,0.0,0.61,0.0,199.0
Teletalk,TT-257,Minute_Bundle_225 Min,Minute,0.0,225.0,0.0,7.0,Unknown,Internet-offers,0.0,0.56,0.0,126.0
Teletalk,TT-258,Minute_Bundle_140 Min,Minute,0.0,140.0,0.0,10.0,Unknown,Internet-offers,0.0,0.65,0.0,91.0
Teletalk,TT-259,Minute_Bundle_60 Min,Minute,0.0,60.0,0.0,10.0,Unknown,Internet-offers,0.0,0.72,0.0,43.0
Teletalk,TT-260,Minute_Bundle_325 Min,Minute,0.0,325.0,0.0,10.0,Unknown,Internet-offers,0.0,0.46,0.0,149.0
Teletalk,TT-261,Minute_Bundle_500 Min,Minute,0.0,500.0,0.0,10.0,Unknown,Internet-offers,0.0,0.44,0.0,219.0
Teletalk,TT-262,Minute_Bundle_80 Min,Minute,0.0,80.0,0.0,30.0,Unknown,Internet-offers,0.0,0.74,0.0,59.0
Teletalk,TT-263,Minute_Bundle_525 Min,Minute,0.0,525.0,0.0,10.0,Unknown,Internet-offers,0.0,0.46,0.0,239.0
Teletalk,TT-264,Minute_Bundle_650 Min,Minute,0.0,650.0,0.0,30.0,Unknown,Internet-offers,0.0,0.55,0.0,359.0
Teletalk,TT-265,Minute_Bundle_425 Min,Minute,0.0,425.0,0.0,30.0,Unknown,Internet-offers,0.0,0.63,0.0,269.0
Teletalk,TT-266,SMS_Bundle_Pack250,SMS,0.0,0.0,250.0,7.0,Unknown,Internet-offers,0.0,0.0,0.09,23.0
Teletalk,TT-267,SMS_Bundle_Pack500,SMS,0.0,0.0,500.0,30.0,Unknown,Internet-offers,0.0,0.0,0.3,149.0
Teletalk,TT-268,SMS_Bundle_Pack500,SMS,0.0,0.0,500.0,30.0,Unknown,Internet-offers,0.0,0.0,0.22,112.0
Teletalk,TT-269,SMS_Bundle_Pack100,SMS,0.0,0.0,100.0,7.0,Unknown,Internet-offers,0.0,0.0,0.17,17.0
Teletalk,TT-270,SMS_Bundle_Pack50,SMS,0.0,0.0,50.0,7.0,Unknown,Internet-offers,0.0,0.0,0.16,8.0
Teletalk,TT-271,SMS_Bundle_Pack250,SMS,0.0,0.0,250.0,7.0,Unknown,Internet-offers,0.0,0.0,0.12,30.0
Teletalk,TT-272,SMS_Bundle_Pack80,SMS,0.0,0.0,80.0,3.0,Unknown,Internet-offers,0.0,0.0,0.12,10.0
Teletalk,TT-273,SMS_Bundle_Pack100,SMS,0.0,0.0,100.0,7.0,Unknown,Internet-offers,0.0,0.0,0.15,15.0
Teletalk,TT-274,SMS_Bundle_Pack100,SMS,0.0,0.0,100.0,3.0,Unknown,Internet-offers,0.0,0.0,0.16,16.0
Teletalk,TT-275,Shadheen rate cutter: 60 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,7.0,Unknown,voice/rate-cutter-offers,0.0,0.6,0.0,39.0
Teletalk,TT-276,Shadheen rate cutter: 60 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,30.0,Unknown,voice/rate-cutter-offers,0.0,0.6,0.0,89.0
Teletalk,TT-277,Shadheen rate cutter: 60 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,30.0,Unknown,voice/rate-cutter-offers,0.0,0.6,0.0,79.0
Teletalk,TT-278,Shadheen rate cutter: 60 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,30.0,Unknown,voice/rate-cutter-offers,0.0,0.6,0.0,129.0
Teletalk,TT-279,Youth rate cutter: 65 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,30.0,Unknown,voice/rate-cutter-offers,0.0,0.65,0.0,109.0
Teletalk,TT-280,Youth rate cutter: 65 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,30.0,Unknown,voice/rate-cutter-offers,0.0,0.65,0.0,119.0
Teletalk,TT-281,Shotoborsho rate cutter: 47 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,3.0,Unknown,voice/rate-cutter-offers,0.0,0.47,0.0,31.0
Teletalk,TT-282,Shotoborsho rate cutter: 47 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,3.0,Unknown,voice/rate-cutter-offers,0.0,0.47,0.0,26.0
Teletalk,TT-283,Shotoborsho rate cutter: 47 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,3.0,Unknown,voice/rate-cutter-offers,0.0,0.47,0.0,19.0
Teletalk,TT-284,Shotoborsho rate cutter: 47 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,7.0,Unknown,voice/rate-cutter-offers,0.0,0.47,0.0,51.0
Teletalk,TT-285,Shotoborsho rate cutter: 47 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,7.0,Unknown,voice/rate-cutter-offers,0.0,0.47,0.0,55.0
Teletalk,TT-286,Shotoborsho rate cutter: 47 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,7.0,Unknown,voice/rate-cutter-offers,0.0,0.47,0.0,37.0
Teletalk,TT-287,Agami rate cutter: 45 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,10.0,Unknown,voice/rate-cutter-offers,0.0,0.45,0.0,26.0
Teletalk,TT-288,Agami rate cutter: 45 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,10.0,Unknown,voice/rate-cutter-offers,0.0,0.45,0.0,38.0
Teletalk,TT-289,Agami rate cutter: 45 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,10.0,Unknown,voice/rate-cutter-offers,0.0,0.45,0.0,35.0
Teletalk,TT-290,Bornomala rate cutter: 45 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,30.0,Unknown,voice/rate-cutter-offers,0.0,0.45,0.0,88.0
Teletalk,TT-291,Bornomala rate cutter: 45 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,30.0,Unknown,voice/rate-cutter-offers,0.0,0.45,0.0,121.0
Teletalk,TT-292,Bornomala rate cutter: 45 Paisa/Min in any local number,Call Rate,0.0,0.0,0.0,30.0,Unknown,voice/rate-cutter-offers,0.0,0.45,0.0,102.0
Teletalk,TT-293,9GB + 19 Minutes,Bondho SIM,9.0,19.0,0.0,30.0,Unknown,voice/attractive-close-sim-offer,2.11,1.0,0.0,29.0
Teletalk,TT-294,29GB + 99 Minutes,Bondho SIM,29.0,99.0,0.0,30.0,Unknown,voice/attractive-close-sim-offer,3.41,1.0,0.0,79.0
Teletalk,TT-295,29GB + 99 Minutes,Bondho SIM,29.0,99.0,0.0,30.0,Unknown,voice/attractive-close-sim-offer,3.41,1.0,0.0,89.0
Teletalk,TT-296,29GB + 99 Minutes,Bondho SIM,29.0,99.0,0.0,30.0,Unknown,voice/attractive-close-sim-offer,3.41,1.0,0.0,119.0
Teletalk,TT-297,19 GB,Data,19.0,0.0,0.0,730.0,Unknown,voice/prepaid/gen-z,11.42,0.0,0.0,217.0
Teletalk,TT-298,75 GB,Data,75.0,0.0,0.0,730.0,Unknown,voice/prepaid/gen-z,9.33,0.0,0.0,700.0
Teletalk,TT-299,60 GB,Data,60.0,0.0,0.0,30.0,Unknown,voice/prepaid/gen-z,4.7,0.0,0.0,282.0
Teletalk,TT-300,60 minutes + 20 SMS,Combo,0.0,60.0,20.0,365.0,Unknown,voice/prepaid/gen-z,0.0,0.63,1.9,38.0
Teletalk,TT-301,20 minutes + 10 SMS,Combo,0.0,20.0,10.0,30.0,Unknown,voice/prepaid/gen-z,0.0,0.4,0.8,8.0
Teletalk,TT-302,50 minutes + 20 SMS,Combo,0.0,50.0,20.0,365.0,Unknown,voice/prepaid/gen-z,0.0,0.76,1.9,38.0
Teletalk,TT-303,6GB,Data,6.0,0.0,0.0,7.0,Unknown,voice/prepaid/gen-z,7.17,0.0,0.0,43.0
Teletalk,TT-304,1GB,Data,1.0,0.0,0.0,30.0,Unknown,voice/prepaid/gen-z,13.0,0.0,0.0,13.0
